1,0.617571059431525,0.456521739130435,0.536149702296569,0.238095238095238,0,0
1,0.728682170542636,0.646739130434783,0.589736319818543,0.208333333333333,0,0
1,0.645994832041344,0.565217391304348,0.516869861071732,0.178571428571429,0,0
1,0.609819121447028,0.565217391304348,0.516019279841225,0.238095238095238,0,0
1,0.604651162790698,0.510869565217391,0.520555713070598,0.148809523809524,0,0
1,0.9328165374677,0.826086956521739,0.773461865608166,0.119047619047619,0,0
1,0.997416020671835,0.945652173913044,0.777147717607032,0.0595238095238095,0,0
1,0.961240310077519,0.918478260869565,0.765239580379926,0.0297619047619048,0,0
1,1,0.972826086956522,0.797278140062376,0.119047619047619,0,0
1,0.832041343669251,0.782608695652174,0.634250070881769,0.0297619047619048,0,0
1,0.813953488372093,0.673913043478261,0.552877799829884,0.119047619047619,0,0
1,0.702842377260982,0.619565217391304,0.565920045364332,0,0,0
1,0.857881136950904,0.565217391304348,0.60901616104338,0.0892857142857143,0,0
1,1,0.972826086956522,0.417635384179189,0.119047619047619,0,0
0.2,0.116279069767442,0.266304347826087,0.215197051318401,0.416666666666667,0,1
0.6,0.335917312661499,0.266304347826087,0.345903033739722,0.446428571428571,0,0
0.6,0.338501291989664,0.277173913043478,0.329174936206408,0.446428571428571,0,0
0.6,0.341085271317829,0.21195652173913,0.276155372838106,0.476190476190476,0,0
0.2,0.0749354005167959,0.228260869565217,0.146583498724128,0.386904761904762,0,1
0.2,0.0749354005167959,0,0.062943011057556,0.744047619047619,0,0.5
0.2,0.108527131782946,0.222826086956522,0.300255174369152,0.565476190476191,0,0.5
0.2,0.10077519379845,0.239130434782609,0.23164162177488,0.386904761904762,0,0.5
0.2,0.0930232558139535,0.266304347826087,0.216047632548908,0.565476190476191,0,0.5
0.2,0.136950904392765,0.364130434782609,0.176070314715055,0.267857142857143,0,0.5
0.6,0.338501291989664,0.239130434782609,0.293450524525092,0.416666666666667,0,0
1,0.754521963824289,0.918478260869565,0.851148284661185,0.357142857142857,0,0
1,0.617571059431525,0.836956521739131,0.78338531329742,0.416666666666667,0,0
1,0.645994832041344,0.891304347826087,0.785086475758435,0.327380952380952,0,0
1,0.609819121447028,0.798913043478261,0.884320952650978,0.625,0,0
0.2,0.0749354005167959,0.228260869565217,0.146583498724128,0.386904761904762,0.0833333333333333,1
0.2,0.186046511627907,0.239130434782609,0.18457612702013,0.446428571428571,0.0833333333333333,0
0.2,0.116279069767442,0.266304347826087,0.17436915225404,0.357142857142857,0.0833333333333333,1
0.6,0.423772609819121,0.293478260869565,0.28948114544939,0.297619047619048,0.0833333333333333,0
0.6,0.405684754521964,0.320652173913043,0.51772044230224,0.446428571428571,0.0833333333333333,0
0.6,0.470284237726098,0.293478260869565,0.486532463850298,0.446428571428571,0.0833333333333333,0
0.6,0.470284237726098,0.228260869565217,0.47887723277573,0.446428571428571,0.0833333333333333,0
0.6,0.423772609819121,0.293478260869565,0.474907853700028,0.446428571428571,0.0833333333333333,0
1,0.728682170542636,0.646739130434783,0.736036291465835,0.238095238095238,0.0833333333333333,0
1,0.857881136950904,0.701086956521739,0.808335696058974,0.208333333333333,0.0833333333333333,0
1,0.731266149870801,0.581521739130435,0.720442302239864,0.327380952380952,0.0833333333333333,0
1,0.645994832041344,0.565217391304348,0.703997731783385,0.297619047619048,0.0833333333333333,0
1,0.813953488372093,0.728260869565217,0.94754749078537,0.208333333333333,0.0833333333333333,0
1,0.857881136950904,0.673913043478261,0.88829033172668,0.238095238095238,0.0833333333333333,0
1,0.857881136950904,0.701086956521739,1,0.238095238095238,0.0833333333333333,0
0.6,0.490956072351421,0.347826086956522,0.382478026651545,0.327380952380952,0.0833333333333333,0
0.2,0.186046511627907,0.141304347826087,0.225404026084491,0.654761904761905,0.0833333333333333,0
0.6,0.470284237726098,0.293478260869565,0.473206691239013,0.416666666666667,0.0833333333333333,0
0.6,0.470284237726098,0.228260869565217,0.432662319251489,0.386904761904762,0.0833333333333333,0
0.2,0.13953488372093,0.217391304347826,0.172100935639354,0.357142857142857,0.0833333333333333,0
0.2,0.124031007751938,0.239130434782609,0.144598809186277,0.357142857142857,0.0833333333333333,0.5
0.2,0.0284237726098191,0.130434782608696,0.130705982421321,0.68452380952381,0.0833333333333333,0.5
0.2,0.0516795865633075,0.16304347826087,0.128154238729799,0.386904761904762,0.0833333333333333,0.5
0.2,0.00775193798449612,0.103260869565217,0.0453643322937341,0.654761904761905,0.0833333333333333,1
0.2,0.0103359173126615,0.125,0,0.595238095238095,0.0833333333333333,1
0.2,0.0749354005167959,0.0760869565217391,0.0626594839807202,0.654761904761905,0.0833333333333333,0.5
0.2,0.0594315245478036,0.130434782608696,0.0969662602778565,0.744047619047619,0.0833333333333333,0
0.2,0.116279069767442,0.266304347826087,0.188545506095832,0.446428571428571,0.166666666666667,1
0.2,0.0762273901808786,0.184782608695652,0.145449390416785,0.535714285714286,0.166666666666667,0
0.2,0.0749354005167959,0.0434782608695652,0.181740856251772,0.922619047619048,0.166666666666667,0.5
0.2,0.186046511627907,0.239130434782609,0.225404026084491,0.68452380952381,0.166666666666667,0
0.2,0.13953488372093,0.217391304347826,0.173802098100369,0.505952380952381,0.166666666666667,0
1,0.728682170542636,0.646739130434783,0.754465551460165,0.238095238095238,0.166666666666667,0
1,0.857881136950904,0.701086956521739,0.785937056988943,0.238095238095238,0.166666666666667,0
1,0.645994832041344,0.565217391304348,0.715055287779983,0.327380952380952,0.166666666666667,0
1,0.731266149870801,0.581521739130435,0.713354125318968,0.297619047619048,0.166666666666667,0
1,0.609819121447028,0.565217391304348,0.58378225120499,0.208333333333333,0.166666666666667,0
1,0.9328165374677,0.880434782608696,0.85625177204423,0.178571428571429,0.166666666666667,0
1,0.728682170542636,0.592391304347826,0.819109724978736,0.327380952380952,0.166666666666667,0
1,0.728682170542636,0.619565217391304,0.806067479444287,0.327380952380952,0.166666666666667,0
1,0.857881136950904,0.782608695652174,0.796427558831868,0.267857142857143,0.166666666666667,0
0,0.00516795865633075,0.277173913043478,0.203288914091296,0.327380952380952,0.166666666666667,1
